0	1	2	3	4	5
-0.73779297	0.20373535	-0.022735596	0.31225586	0.095825195	0.053100586
-0.68847656	0.2512207	0.013320923	0.2836914	0.10888672	0.024459839
-0.7558594	0.2421875	-0.01084137	0.3046875	0.0793457	0.018447876
-0.71484375	0.23608398	0.0013999939	0.32177734	0.10412598	0.032073975
-0.59521484	0.3383789	0.060760498	0.32617188	0.15124512	-0.0067977905
-0.63378906	0.22302246	0.011795044	0.32763672	0.14550781	0.05947876
-0.7651367	0.19580078	-0.024475098	0.34277344	0.084350586	0.049865723
-0.7451172	0.30639648	-0.070129395	0.31298828	0.086364746	-0.047088623
-0.9111328	0.2467041	-0.19567871	0.33276367	0.16955566	0.02609253
-0.78027344	0.21154785	-0.035583496	0.3708496	0.03652954	0.07940674
-0.8076172	0.29003906	-0.11419678	0.37451172	0.025054932	-0.046173096
-0.66748047	0.3046875	0.022949219	0.2763672	0.16967773	-0.0033512115
-0.72509766	0.2244873	-0.020431519	0.30273438	0.08892822	0.026535034
-0.6796875	0.25610352	0.008178711	0.28710938	0.12927246	0.016540527
-0.6542969	0.34570312	0.0058288574	0.32592773	0.21191406	-0.05331421
-0.74316406	0.15112305	-0.043670654	0.35253906	0.050323486	0.06921387
-0.7739258	0.26367188	-0.05795288	0.34448242	0.07525635	0.009727478
-0.6220703	0.32983398	0.017501831	0.2631836	0.17163086	-0.0029830933
-0.73095703	0.29370117	-0.038848877	0.31835938	0.09564209	0.01008606
-0.6254883	0.35791016	0.047729492	0.32495117	0.15490723	-0.010803223
-0.6489258	0.3359375	0.023406982	0.28833008	0.16455078	-0.0034008026
-0.58691406	0.3503418	0.009437561	0.29760742	0.19714355	0.016677856
-0.65722656	0.2866211	0.01285553	0.29663086	0.087646484	0.027496338
-0.74365234	0.18066406	-0.01361084	0.3203125	0.10406494	0.06506348
-0.67089844	0.24658203	0.024963379	0.31201172	0.13513184	0.052337646
-0.7792969	0.24121094	-0.0748291	0.32470703	0.07946777	-0.0040283203
-0.5883789	0.28735352	0.06286621	0.31420898	0.1998291	-0.0059509277
-0.6870117	0.2866211	-0.07196045	0.2770996	0.12780762	-0.02519226
-0.69189453	0.29248047	-0.015586853	0.30981445	0.13708496	0.024383545
-0.69873047	0.19970703	0.00011086464	0.28320312	0.11035156	0.044555664
-0.7392578	0.3173828	-0.038116455	0.32299805	0.14135742	-0.04522705
-0.76123047	0.1973877	-0.05960083	0.34985352	0.055755615	0.034942627
-0.68310547	0.23803711	-0.01828003	0.32250977	0.10668945	0.06530762
-0.5957031	0.3400879	0.07537842	0.27905273	0.17944336	0.048553467
-0.70166016	0.20568848	-0.030334473	0.31713867	0.11834717	0.049926758
-0.5625	0.36767578	0.080444336	0.28344727	0.22180176	-0.017211914
-0.55322266	0.32543945	0.0552063	0.2734375	0.1953125	0.029510498
-0.70166016	0.20898438	-0.030548096	0.31054688	0.12902832	0.018188477
-0.73339844	0.33422852	-0.029052734	0.31347656	0.07904053	-0.061401367
