0	1	2	3	4	5
0.34228516	0.46289062	0.2927246	-0.28295898	-0.72021484	-0.74902344
-1.8691406	-0.3149414	-0.25976562	0.91064453	0.51904297	-0.13464355
0.042144775	0.38330078	-0.037750244	-0.18640137	-0.5517578	-0.2109375
-0.73291016	0.10534668	0.38208008	0.26586914	-0.17687988	-0.18286133
-0.9584961	0.17883301	0.38549805	0.52001953	-0.44140625	-0.70654297
-1.8574219	-0.11785889	-0.25830078	0.33813477	0.61376953	0.3618164
0.30493164	0.28393555	0.21118164	-0.19335938	-0.6489258	-0.6171875
-0.56640625	0.016555786	0.12792969	0.12005615	-0.27734375	-0.25170898
-0.15014648	0.27612305	0.3161621	-0.13305664	-0.32958984	-0.70654297
-0.42211914	0.06347656	0.3166504	0.05316162	-0.62353516	-0.56933594
-1.5712891	-0.04925537	-0.46801758	0.0041770935	0.53759766	0.6982422
-0.48266602	0.39208984	0.7055664	0.066589355	-0.36254883	-0.8208008
-2.3242188	-0.3137207	-0.35205078	0.6738281	0.9477539	0.38305664
-1.8320312	-0.33520508	-0.103393555	0.6489258	0.54345703	0.40600586
-1.4951172	-0.19726562	0.070739746	0.4284668	0.22949219	0.14685059
-0.04989624	0.4272461	0.22143555	-0.33520508	-0.5727539	-0.38012695
-0.8955078	0.027877808	0.13562012	0.14624023	0.14367676	0.056762695
0.07910156	0.5786133	0.5649414	0.15124512	-0.79589844	-1.1572266
-1.953125	-0.26904297	-0.31030273	0.6738281	0.44628906	0.40112305
-0.86376953	0.13916016	0.63916016	0.61572266	-0.43798828	-0.8911133
-1.0478516	0.3034668	0.49243164	0.44384766	-0.2854004	-0.8051758
-0.5029297	0.21875	-0.038269043	-0.037109375	0.06524658	0.015380859
-1.4921875	-0.21191406	-0.23266602	0.5336914	0.4880371	0.2998047
-0.44750977	0.19812012	0.44750977	0.02178955	-0.6035156	-0.58154297
-1.9316406	-0.38793945	-0.13317871	0.7919922	0.59277344	-0.075927734
-0.5761719	0.11468506	0.14453125	-0.01876831	-0.036346436	-0.1159668
-0.55810547	0.2800293	0.48364258	0.33496094	-0.4038086	-0.734375
-1.4970703	-0.22497559	-0.12188721	0.4169922	0.28271484	-0.021209717
-0.9399414	0.13452148	0.4477539	0.20043945	-0.22668457	-0.47509766
-0.46777344	0.3461914	0.3161621	0.40039062	-0.24963379	-0.78125
-0.8935547	0.2861328	0.5732422	0.28320312	-0.4428711	-0.80566406
-1.4375	-0.04144287	0.33666992	0.8852539	-0.105651855	-0.51123047
-1.0136719	0.17407227	0.40112305	0.3696289	-0.10308838	-0.4909668
-0.3984375	0.27807617	0.69091797	0.31274414	-0.61279297	-0.92089844
-0.64404297	0.359375	0.68115234	0.5932617	-0.45581055	-1.0019531
0.17285156	0.15429688	0.14672852	0.012023926	-0.5732422	-0.41625977
-1.3466797	-0.11590576	0.19885254	0.6640625	0.002216339	-0.58251953
-0.16015625	0.2290039	0.4140625	0.30908203	-0.48901367	-0.8691406
-1.5224609	-0.036254883	0.16870117	0.69189453	-0.028121948	-0.33764648
-1.4335938	-0.20275879	-0.13708496	0.23535156	0.4873047	0.07946777
-1.7412109	-0.28149414	-0.39501953	0.1217041	0.60498047	0.5629883
-1.1875	0.034118652	-0.09686279	0.24597168	0.29541016	0.09954834
-1.0693359	-0.19055176	-0.38012695	0.041168213	0.064208984	0.3942871
-0.1204834	0.31713867	0.3605957	0.045410156	-0.75146484	-0.5888672
-1.6728516	-0.15100098	0.16003418	0.5908203	0.2783203	-0.35205078
-0.44970703	0.40795898	0.49389648	0.44604492	-0.6147461	-0.94677734
-1.1728516	0.16516113	0.59472656	0.4050293	-0.08514404	-0.5888672
-1.0166016	0.0079193115	0.1496582	0.37426758	0.023422241	-0.109191895
-1.3652344	-0.026931763	0.33081055	0.6796875	0.053955078	-0.46118164
-1.5712891	-0.00605011	0.0051574707	0.28857422	0.4033203	0.07128906
-1.0986328	0.14550781	0.13464355	0.19396973	-0.0970459	-0.14172363
-1.7207031	-0.18908691	-0.25390625	0.34301758	0.5541992	0.4621582
-0.49169922	0.14697266	0.39672852	0.31640625	-0.23742676	-0.7397461
-2.0488281	-0.29370117	-0.47021484	0.4794922	0.6640625	0.6040039
-0.049804688	0.45092773	0.29956055	0.19543457	-0.7714844	-0.9135742
-1.5615234	-0.13671875	0.005680084	0.26220703	0.5595703	0.09906006
-0.46069336	0.109313965	-0.023223877	0.029647827	-0.12927246	-0.2133789
-1.4677734	-0.21325684	-0.13745117	0.46606445	0.3395996	0.109558105
-0.20227051	0.21447754	-0.06677246	-0.056396484	-0.17956543	-0.18640137
-0.18029785	0.13427734	0.0046539307	-0.17016602	-0.3083496	-0.012451172
-0.85546875	0.11810303	0.45361328	0.53466797	-0.06463623	-0.57373047
-0.5595703	0.07348633	-0.09753418	0.023651123	-0.022506714	-0.1083374
-0.63623047	0.07519531	0.01977539	-0.021728516	0.081726074	-0.048736572
-1.0019531	0.20751953	0.53466797	0.5463867	-0.20947266	-0.8051758
-1.3085938	-0.22558594	0.31030273	0.46679688	-0.015068054	-0.016418457
-1.4033203	-0.03024292	0.18249512	0.43188477	0.45214844	-0.12219238
-0.9399414	0.111450195	0.20178223	0.22607422	-0.23083496	-0.26831055
-1.4042969	-0.1619873	0.4104004	0.53759766	-0.049743652	-0.3779297
