0	1	2	3	4	5
-0.31353277	0.52651584	0.21485992	-0.37658727	-0.9041745	-0.28387004
-0.38868657	0.0064967345	0.12804705	0.48078194	-0.18379688	-0.430618
-0.6701564	0.15939909	0.024865631	0.36185464	-0.057347428	-0.2473965
-0.6930763	0.42295572	0.11247267	-0.19211258	-0.18333757	0.099300936
-1.0043058	0.16557291	0.03725962	0.1513495	0.12769309	0.102892905
-0.45484906	0.27925918	0.017217875	0.06765365	-0.22281192	-0.21152742
-1.1533527	0.05490411	-0.28964671	0.58041763	0.7010848	0.4631621
-1.3585693	0.06371725	-0.071384326	0.5738622	0.5328082	0.489523
-0.7509431	0.18483117	0.09776203	0.05247773	0.07147543	-0.12341653
-0.9013082	0.44806966	0.038374946	-0.10686695	-0.03399544	0.26658413
-0.91992694	0.5901757	0.0066491445	-0.17234008	-0.33128306	0.2072995
-1.508574	-0.041433543	-0.20680566	0.75084937	0.8806821	0.58684725
-0.39353725	0.2278539	0.09702135	0.13533892	-0.22577685	-0.22866
-0.98528546	0.2971672	0.02865851	-0.009079555	-0.044407737	0.2057378
-0.63448316	0.24090652	0.16891001	-0.080180384	-0.122600466	-0.16688044
-0.5291465	0.07583133	0.07333638	0.3674484	-0.080247186	-0.27296492
-0.33092225	0.17855278	0.14615004	0.3124202	-0.34159943	-0.35247022
-1.0464524	0.027414598	0.014819575	0.32718697	0.40348983	0.1819072
-0.3793956	0.20096184	0.07262494	0.24601139	-0.21003097	-0.2875426
-0.9609486	0.076052465	-0.07628417	0.4971932	0.35897502	-0.037961435
-0.42342615	0.4377564	0.13805002	-0.06441382	-0.7081935	-0.36893505
-0.3458808	0.40340844	0.101276994	-0.0065827197	-0.43113044	-0.42293516
-0.985822	0.37776628	0.06955573	-0.07399289	-0.022656035	0.29501244
-0.6955901	0.4206055	0.117692694	-0.03903668	-0.32996133	-0.11603736
-0.74508864	0.056717165	-0.054465648	0.48835257	0.25737652	-0.01448113
-0.5339593	0.19628537	0.06916471	0.2985849	-0.19822378	-0.24125065
-0.56232196	0.4790969	0.22011998	-0.2764176	-0.46430734	0.04570047
-0.23174623	0.2133739	0.15393819	0.17142452	-0.4659116	-0.43436596
-0.8791111	0.022876628	-0.10709059	0.5578294	0.35377333	0.011871046
-0.5816133	-0.029859222	0.011547861	0.47217062	0.09319467	-0.21591039
-1.0777591	0.09601279	-0.25141287	0.3791479	0.68099284	0.53684753
-0.5504235	0.057301857	0.08865257	0.4619536	-0.06719563	-0.26400065
-0.5762037	0.07482627	-0.03456123	0.43896064	0.07664013	-0.21076459
-0.32726187	0.31726506	0.055503253	0.032473985	-0.37586406	-0.22336766
-0.29113227	0.2570243	0.13487647	0.17893632	-0.40415296	-0.30322987
-1.1723379	-0.048907444	-0.0620039	0.5281833	0.6238022	0.19293955
-0.34333742	0.038794905	0.1757662	0.27915236	-0.23585966	-0.3536953
-1.3077909	0.13293256	-0.060998794	0.15726648	0.75489527	0.75378716
-0.40216362	0.19773844	0.22431001	0.19334057	-0.44773236	-0.39655036
-0.15954694	0.51323116	0.25146386	-0.36743775	-0.9653054	-0.25732985
-0.37796855	0.3812138	0.17627308	-0.12918665	-0.7254276	-0.38331884
-0.7439377	0.16406468	0.107424006	0.4308382	-0.061605845	-0.24834071
-0.06572952	0.33329445	0.30649593	0.02409287	-0.7715335	-0.64946204
