0	1	2	3	4	5
-1.1826172	0.47070312	0.13244629	0.5371094	0.35009766	0.4423828
-0.25146484	0.6352539	0.44335938	0.38891602	-0.37402344	-0.57958984
-0.22998047	0.62109375	0.5332031	0.43652344	-0.3293457	-0.5288086
-0.8227539	0.3100586	0.54589844	0.7246094	-0.07330322	0.032684326
-1.1064453	0.42407227	0.6323242	0.81103516	0.15808105	-0.06359863
-0.75683594	0.43139648	0.2614746	0.44970703	0.41723633	0.00037765503
-1.5029297	0.3737793	0.15161133	0.71435547	0.7114258	0.5332031
-1.3886719	0.02835083	0.19567871	0.7915039	0.9008789	0.25927734
-1.1425781	0.27807617	0.025115967	0.4802246	0.23352051	0.6010742
-0.35766602	0.48388672	0.30517578	0.2310791	-0.15612793	-0.07885742
-1.7001953	0.05419922	-0.021209717	0.58154297	0.6796875	0.97802734
-0.94873047	0.13879395	-0.2932129	0.32055664	0.52978516	0.57470703
-1.4257812	0.05001831	0.09899902	0.88916016	0.59814453	0.122680664
-1.4638672	0.25805664	-0.09118652	0.5024414	0.65771484	0.76171875
-1.1445312	0.28808594	0.65966797	0.7060547	0.54589844	-0.072021484
-1.28125	0.25512695	0.42016602	0.85546875	0.2836914	0.037078857
-0.57470703	0.55566406	0.5151367	0.17956543	0.037261963	-0.022781372
-0.8652344	0.4284668	0.4987793	0.6538086	0.18530273	-0.2890625
-1.0078125	0.37548828	0.69140625	0.8491211	0.26904297	-0.26635742
-0.9003906	0.33081055	0.78466797	0.78564453	0.34155273	-0.25073242
-0.5854492	0.2866211	0.40942383	0.5239258	0.19628906	-0.2019043
-0.57421875	0.28125	0.5151367	0.6147461	0.265625	-0.2548828
-1.1132812	0.34399414	0.45458984	0.7089844	0.41870117	-0.020111084
-0.41625977	0.51416016	0.6904297	0.55908203	-0.05606079	-0.49267578
-0.75683594	0.5253906	0.5053711	0.54785156	0.099243164	-0.14245605
-0.2220459	0.40307617	0.48706055	0.45239258	0.0037231445	-0.53125
-1.3320312	0.3803711	0.33544922	0.7631836	0.4440918	0.17553711
-1.2490234	0.3503418	-0.04638672	0.3881836	0.5761719	0.5385742
-0.65185547	0.2866211	0.15478516	0.30566406	0.16821289	0.20324707
-0.9008789	0.24902344	0.36743164	0.6640625	0.23413086	-0.22070312
-1.9375	-0.033294678	-0.26293945	0.6503906	1.0927734	1.0615234
-0.47998047	0.43676758	0.5786133	0.41015625	0.04714966	-0.50341797
-0.87402344	0.18188477	-0.008857727	0.49145508	0.42871094	0.47851562
0.48339844	0.42163086	0.24938965	-0.1907959	-0.73779297	-0.55029297
-0.09490967	0.57373047	0.22583008	0.08392334	-0.36694336	-0.08654785
-0.21447754	0.57177734	0.7866211	0.546875	-0.29541016	-0.5961914
-0.10119629	0.4375	0.41552734	0.27026367	-0.04800415	-0.4189453
0.50927734	0.6665039	0.4958496	-0.15270996	-0.6064453	-0.77197266
-0.3630371	0.5136719	0.20812988	0.020385742	-0.23474121	0.1505127
-0.23669434	0.38549805	0.27612305	0.14233398	0.24609375	-0.17370605
-0.39575195	0.2512207	-0.09448242	-0.11260986	-0.030929565	0.39282227
-1.3095703	0.34277344	0.3791504	0.6772461	0.51660156	0.24743652
-1.3203125	0.17749023	0.484375	0.8510742	0.60839844	0.17834473
-0.049224854	0.5053711	0.27783203	-0.1005249	-0.7104492	-0.32763672
-0.35546875	0.4033203	0.53027344	0.45483398	-0.03387451	-0.46948242
-1.0908203	0.16809082	0.40454102	0.63964844	0.3256836	0.23449707
0.19958496	0.57666016	0.39941406	0.041748047	-0.31933594	-0.49609375
-0.11114502	0.4765625	0.36767578	0.067993164	-0.17553711	-0.2442627
-0.8876953	0.41845703	0.5839844	0.65234375	0.2590332	0.014968872
-0.38134766	0.3461914	0.43286133	0.4423828	-0.062347412	-0.3095703
-1.6083984	-0.2626953	-0.4658203	0.5961914	0.9584961	0.765625
-0.91748047	0.38208008	0.6933594	0.80322266	0.42407227	-0.10668945
-1.6044922	0.21325684	0.007282257	0.81689453	0.86328125	0.52734375
-0.032348633	0.4892578	0.27954102	0.061828613	-0.22546387	-0.12988281
-1.1191406	0.24731445	0.42749023	0.6381836	0.5024414	0.35913086
-1.0791016	0.38256836	0.34057617	0.60302734	0.24255371	0.25097656
0.08905029	0.51416016	0.28393555	0.04510498	-0.28686523	-0.36328125
-0.045166016	0.39111328	0.39868164	0.2980957	-0.09875488	-0.46362305
-0.36547852	0.39086914	-0.039520264	-0.017074585	-0.08557129	0.07757568
-0.09466553	0.53027344	0.33276367	0.11254883	-0.2064209	-0.18347168
-0.33032227	0.58740234	0.5756836	0.5024414	-0.26953125	-0.52246094
-0.765625	0.39526367	0.5551758	0.72753906	-0.010215759	-0.08984375
-1.4169922	0.20410156	0.051574707	0.8256836	0.83447266	0.28222656
-1.5234375	-0.11431885	-0.3696289	0.2993164	0.9667969	0.9926758
-1.4472656	0.36694336	0.41552734	0.7348633	0.5131836	0.36767578
-1.6689453	0.24023438	0.03286743	0.86572266	0.7963867	0.4248047
-0.70654297	0.35913086	0.35327148	0.45751953	0.16210938	0.10345459
-1.4394531	0.14929199	0.15246582	0.90966797	0.8828125	0.14550781
-1.4697266	0.060546875	0.056243896	0.8618164	0.83984375	0.21081543
-1.4990234	0.04510498	-0.40722656	0.50097656	1.125	1.0380859
-0.9008789	0.2734375	0.5761719	0.77441406	0.17810059	-0.14978027
-0.3388672	0.44873047	0.3737793	0.27514648	-0.20019531	-0.26293945
-0.33642578	0.5234375	0.13195801	-0.078430176	0.07989502	0.24707031
-1.8310547	-0.08721924	-0.21862793	0.64160156	1.3525391	0.90527344
-1.8378906	-0.030899048	-0.21228027	0.73779297	1.2285156	0.7631836
-1.4736328	0.068847656	-0.42285156	0.5024414	0.8417969	0.9941406
-1.5566406	0.33642578	-0.14074707	0.6875	0.81103516	0.6430664
-1.1308594	0.46289062	0.05026245	0.4729004	0.421875	0.4790039
0.10095215	0.5229492	0.29858398	-0.013259888	-0.31420898	-0.45776367
-1.0175781	0.26708984	0.58691406	0.6064453	0.20739746	0.2467041
-1.7363281	-0.11022949	-0.390625	0.6303711	1.3720703	1.1103516
-0.8051758	0.47729492	0.2763672	0.30395508	0.3149414	0.16259766
-1.2519531	0.31298828	0.5415039	0.9111328	0.65234375	0.19396973
-1.6455078	-0.02015686	-0.058807373	0.9067383	0.7548828	0.6074219
-1.7060547	-0.06286621	-0.06088257	0.95996094	0.9448242	0.65966797
-0.5571289	0.40820312	0.69873047	0.7080078	-0.044311523	-0.39794922
-0.028442383	0.60791016	0.5415039	0.11462402	-0.48632812	-0.40625
-1.7949219	-0.021133423	-0.1772461	0.92529297	1.1425781	0.6464844
-0.37890625	0.5395508	0.7011719	0.6958008	-0.009605408	-0.4819336
-0.37353516	0.43896484	0.29370117	0.20544434	-0.2154541	0.013748169
-1.0546875	0.3647461	0.58251953	0.9169922	0.52197266	-0.15148926
-1.3154297	0.08203125	0.23413086	0.6279297	0.48461914	0.34204102
-1.453125	-0.0033226013	0.36938477	1.0751953	0.6723633	0.017745972
-1.9169922	0.14123535	-0.047546387	0.7426758	0.9111328	0.6923828
-1.8066406	-0.02230835	-0.18664551	0.7866211	1.0830078	0.80566406
-0.1965332	0.35327148	-0.07745361	-0.07244873	0.015075684	0.1394043
-1.15625	0.21447754	0.08605957	0.55371094	0.5751953	0.3659668
-1.0644531	0.3088379	0.2685547	0.5625	0.4177246	0.16052246
-0.17871094	0.5102539	0.25268555	0.11224365	-0.43652344	-0.28637695
-1.6738281	0.05596924	-0.097839355	0.8798828	1.046875	0.55322266
-0.25024414	0.44213867	0.24865723	0.23791504	-0.30932617	-0.45776367
-1.7939453	-0.1463623	-0.4375	0.6191406	1.3261719	1.0341797
-1.1191406	0.32763672	-0.11785889	0.13549805	0.4638672	0.5073242
-1.0537109	0.05380249	0.058410645	0.5708008	0.6972656	0.15112305
-1.0986328	0.28149414	-0.22521973	0.4020996	0.5395508	0.43164062
-1.1279297	0.3010254	0.62841797	0.8173828	0.46289062	-0.041168213
-1.8105469	0.09686279	-0.011383057	0.77783203	0.9428711	0.7841797
-0.9169922	0.29882812	0.21032715	0.60253906	0.23425293	-0.009521484
-0.21936035	0.47973633	0.23278809	0.23950195	-0.31591797	-0.46264648
-1.0351562	0.27978516	0.19250488	0.60546875	0.5214844	0.12878418
-0.28271484	0.4494629	0.09197998	0.17297363	-0.019332886	-0.14746094
-1.1396484	0.19848633	-0.066833496	0.3894043	0.5048828	0.75
