0	1	2	3	4	5
-0.875	-0.03555298	-0.03692627	0.12451172	0.09112549	0.24890137
-1.9042969	-0.23132324	0.3647461	1.0800781	0.40356445	-0.04260254
-2.0214844	-0.625	0.48999023	1.2773438	0.5932617	-0.5390625
-2.2734375	-0.5834961	-0.375	1.0927734	0.9995117	0.5546875
-2.2558594	-0.78759766	0.012428284	1.3271484	0.9951172	-0.19274902
-0.3774414	0.8852539	-0.25439453	0.09692383	-0.3334961	-0.39990234
-2.46875	-0.22399902	-0.29541016	0.8051758	1.2451172	0.77783203
-1.3769531	-0.21765137	0.17541504	0.4736328	0.14123535	0.29663086
-1.5732422	-0.43725586	0.20288086	0.47192383	0.30322266	0.31054688
-1.5722656	-0.35205078	0.27978516	0.52685547	0.2927246	0.2055664
-2.6210938	-0.94189453	-0.41430664	1.0800781	1.2900391	0.61328125
-1.9609375	0.09295654	0.12243652	0.8540039	0.82177734	0.17980957
-2.0722656	-0.69091797	-0.54052734	0.4074707	1.5185547	1.1230469
-1.1259766	0.04562378	0.08898926	0.2619629	0.3232422	0.24304199
-1.6123047	-0.16918945	-0.22570801	0.63183594	0.63623047	0.3408203
0.45361328	0.14074707	0.13537598	0.026657104	-0.17651367	-0.109436035
-1.953125	-0.18688965	0.03427124	0.7529297	0.75683594	0.07159424
-1.5625	-0.17749023	-0.34692383	0.46557617	0.73876953	0.61083984
-1.6992188	0.12298584	0.15246582	0.72265625	0.24951172	0.056915283
-1.2167969	-0.34521484	0.45874023	1.0322266	0.3713379	-0.40454102
-1.4072266	-0.034942627	-0.018188477	0.6147461	0.10272217	-0.22888184
-0.9399414	0.59716797	0.71533203	0.8388672	-0.12030029	-0.58447266
-0.7519531	0.23474121	-0.09716797	0.25439453	-0.06567383	-0.24951172
-0.9448242	0.28393555	0.092041016	0.45483398	0.019241333	-0.6777344
-1.7402344	0.10046387	-0.068359375	0.66064453	0.5703125	0.24072266
-1.1064453	-0.2685547	0.34033203	0.9272461	-0.04333496	-0.45385742
-2.25	-0.16552734	-0.21252441	1.3242188	1.0615234	0.61816406
0.32836914	1.0683594	-0.37304688	-0.15759277	-0.6489258	-0.6381836
-1.4501953	0.14929199	-0.5307617	0.39746094	0.42456055	0.38549805
-0.22583008	1.0791016	-0.016220093	0.546875	-0.32006836	-0.47851562
-1.9667969	-0.703125	-0.14282227	0.5673828	0.9946289	0.98828125
-0.97802734	0.3076172	-0.3713379	-0.02973938	0.18933105	0.38452148
-0.7104492	0.29833984	0.1541748	0.4802246	0.32177734	0.52441406
-1.6767578	-0.13134766	0.086364746	1.0449219	0.34375	0.064819336
-1.9873047	-0.5498047	-0.45263672	0.5390625	1.0664062	0.96484375
-1.7822266	-0.13317871	0.390625	0.75390625	0.5073242	0.2084961
-1.0820312	0.14343262	-0.14831543	0.70947266	0.21472168	0.3461914
-0.35253906	-0.011329651	-0.34106445	-0.05203247	-0.113708496	0.12841797
-1.7236328	-0.4885254	-0.50341797	0.23400879	1.1347656	0.79589844
-2.0839844	-0.46289062	-0.42504883	0.6508789	1.0361328	1.046875
-1.1699219	0.08050537	-0.05911255	0.48754883	0.39038086	0.2199707
-1.8144531	-0.26123047	-0.24389648	0.24572754	1.0361328	0.78271484
-1.0322266	0.30297852	0.09173584	0.66064453	-0.2109375	-0.62109375
