0	1	2	3	4	5
-0.010673523	0.47070312	0.32421875	-0.16882324	-0.38891602	-0.036468506
-1.1787109	0.37060547	-0.068603516	0.4416504	0.5527344	0.3251953
-0.60498047	0.35058594	0.19274902	0.13439941	0.05429077	-0.19616699
-0.6972656	0.031707764	0.060516357	0.609375	0.16479492	0.0011329651
-0.10852051	0.15368652	0.2565918	0.2607422	-0.38989258	-0.42163086
-1.4775391	0.11663818	-0.15234375	0.6484375	1.0341797	0.578125
-0.19213867	0.27661133	0.3256836	0.16809082	-0.4038086	-0.47485352
-0.32055664	0.06652832	0.26782227	0.3515625	-0.23376465	-0.5761719
-0.22595215	0.42041016	0.18652344	-0.018539429	-0.28076172	-0.16564941
-0.052246094	0.11279297	0.31567383	0.22253418	-0.37231445	-0.6254883
-1.5654297	-0.008201599	-0.27661133	0.57128906	0.9892578	0.85839844
-0.11102295	0.38256836	0.29125977	-0.038085938	-0.3791504	-0.33569336
-1.6376953	-0.056121826	-0.39453125	0.6401367	1.1044922	0.75097656
-1.2724609	0.27001953	-0.039398193	0.5107422	0.6738281	0.4934082
-1.2978516	0.24243164	0.11627197	0.5888672	0.6586914	0.3388672
-1.7265625	-0.265625	-0.3330078	0.5073242	1.0527344	0.97314453
-0.5991211	0.3659668	0.14086914	0.1541748	0.044281006	-0.02407837
-0.3305664	0.3408203	0.24243164	0.0107421875	-0.27539062	-0.2602539
-1.46875	0.09466553	-0.22265625	0.515625	0.73828125	0.68115234
-0.44677734	0.017333984	0.3623047	0.71972656	-0.08673096	-0.28833008
-0.72802734	0.1303711	0.33422852	0.7441406	0.12561035	-0.41870117
-0.07537842	0.42895508	0.2211914	-0.093566895	-0.4519043	-0.087768555
-1.4941406	-0.12347412	-0.08666992	0.84521484	1.0234375	0.7866211
-0.3852539	0.29516602	0.37280273	0.18530273	-0.18225098	-0.12249756
-1.3828125	0.19091797	0.06744385	0.9638672	0.56933594	-0.1381836
-1.2011719	0.24414062	-0.06994629	0.27246094	0.50878906	0.7055664
-0.4453125	0.18823242	0.45703125	0.4165039	-0.23950195	-0.4621582
-1.2382812	0.020599365	0.11608887	0.8930664	0.54052734	-0.06616211
-0.55322266	0.22485352	0.3425293	0.46826172	-0.07312012	-0.36743164
-1.4960938	0.17944336	-0.052215576	0.7207031	0.95458984	0.44970703
-1.4355469	0.34106445	-0.00040650368	0.49536133	0.6464844	0.32910156
-0.9394531	0.14147949	0.25634766	0.76220703	0.31396484	-0.23413086
-0.32348633	0.07727051	0.22729492	0.47998047	-0.10797119	-0.359375
-0.7631836	0.08728027	0.29614258	0.7763672	0.13964844	-0.29370117
-1.1318359	0.122680664	0.1784668	0.9345703	0.32348633	-0.20166016
0.071777344	0.3383789	0.2763672	-0.15881348	-0.48339844	-0.19067383
-1.1103516	0.053588867	0.2783203	1.0107422	0.36401367	-0.21435547
0.042999268	0.16040039	0.3449707	0.23327637	-0.5361328	-0.59765625
-1.3984375	0.13134766	-0.07458496	0.72558594	0.87597656	0.23217773
-1.3867188	0.28808594	-0.0030002594	0.6015625	0.7739258	0.390625
-1.5605469	-0.033966064	-0.375	0.4255371	0.96240234	0.7573242
-1.2255859	0.2631836	-0.101257324	0.42285156	0.64453125	0.45483398
-1.0625	0.29638672	0.19958496	0.42822266	0.42822266	0.3022461
-0.43798828	0.43066406	0.35253906	0.055511475	-0.13098145	-0.028503418
-1.5546875	0.23779297	-0.08288574	0.6616211	0.88378906	0.4790039
-0.41577148	0.2783203	0.25463867	0.40673828	-0.1427002	-0.40795898
-1.421875	-0.07647705	-0.14526367	0.76416016	0.9667969	0.43115234
-0.3791504	0.27734375	0.19348145	0.2133789	-0.117126465	-0.18774414
-0.42358398	0.29638672	0.19494629	0.16625977	-0.17297363	-0.3251953
-1.2910156	0.24108887	0.090026855	0.9458008	0.68066406	0.0418396
-0.5834961	0.42358398	0.16967773	0.041137695	0.0026626587	0.06817627
-1.3779297	0.07171631	-0.093444824	0.6386719	0.9003906	0.4880371
-0.6020508	0.4206543	0.12182617	0.03768921	0.010871887	0.17224121
-1.6855469	-0.0025691986	-0.1809082	0.73095703	1.0214844	0.64208984
0.0042037964	0.2631836	0.3076172	0.05038452	-0.52197266	-0.51123047
-1.5	0.11517334	-0.14013672	0.5810547	1.0673828	0.65478516
-0.23779297	0.32861328	0.22265625	0.059173584	-0.29907227	-0.5131836
-0.578125	0.014137268	0.16455078	0.66845703	-0.009155273	-0.34423828
-0.2998047	0.24169922	0.25683594	0.1508789	-0.30322266	-0.35083008
-0.5371094	0.49609375	0.12634277	-0.1763916	-0.047698975	0.20471191
-0.5004883	0.23583984	0.32836914	0.48291016	-0.08532715	-0.4519043
-0.7006836	0.33813477	0.2084961	0.30151367	0.008026123	-0.19848633
