0	1	2	3	4	5
-0.77490234	0.14990234	-0.013534546	0.20458984	0.120666504	-0.19262695
-0.6801758	0.22827148	-0.0072784424	0.2705078	0.14221191	-0.006412506
-0.7558594	0.265625	-0.22521973	0.14562988	0.0023117065	-0.08886719
-0.71435547	0.18566895	-0.09020996	0.3232422	0.13879395	-4.4822693e-05
-0.6899414	0.20031738	0.07116699	0.44213867	0.03363037	0.000910759
-0.7216797	0.09802246	-0.120666504	0.12695312	0.21435547	-0.04324341
-0.56396484	0.08337402	0.061431885	0.36010742	0.13354492	0.1772461
-0.6982422	0.04486084	-0.018371582	0.19506836	0.08428955	-0.045074463
-0.6748047	0.24255371	-0.08416748	0.28125	0.050872803	-0.057739258
-0.7709961	0.24853516	-0.11419678	0.2998047	0.044891357	-0.013847351
-0.70703125	0.23986816	-0.13464355	0.20214844	0.14782715	-0.00012516975
-0.74609375	0.19091797	-0.1986084	0.16564941	0.0692749	0.062561035
-0.71972656	0.13684082	-0.17004395	0.12561035	0.29882812	0.020965576
-0.7104492	0.17504883	0.023635864	0.25024414	0.08850098	-0.039215088
-0.67041016	0.20776367	-0.0690918	0.1496582	0.11956787	-0.057006836
-0.72314453	0.20812988	-0.23168945	0.14331055	0.12976074	-0.066833496
-0.62890625	0.10644531	-0.15917969	0.18603516	0.15429688	-0.00040745735
-0.7080078	0.20373535	-0.07556152	0.2939453	0.042663574	-0.0068092346
-0.6538086	0.14819336	-0.17883301	0.08074951	0.054779053	0.025863647
-0.76123047	0.18151855	-0.021316528	0.19616699	0.06335449	-0.10083008
-0.79785156	0.25585938	-0.18078613	0.21313477	0.038360596	-0.06451416
-0.6826172	0.21240234	-0.049835205	0.34570312	0.06652832	-0.02116394
-0.75634766	0.29101562	-0.10662842	0.1574707	0.09082031	-0.12585449
-0.72216797	0.0748291	-0.026519775	0.19970703	0.17785645	0.019134521
-0.7211914	0.11364746	-0.0715332	0.22290039	0.15734863	-0.064697266
-0.70751953	0.1385498	-0.14416504	0.11883545	0.14794922	-0.12915039
-0.6982422	0.20666504	-0.021118164	0.30371094	0.007904053	-0.004005432
-0.7661133	0.1652832	-0.13879395	0.22509766	0.060333252	-0.041870117
-0.6196289	0.064086914	0.03225708	0.18859863	0.15600586	0.041534424
-0.74658203	0.07373047	0.016143799	0.12573242	0.2199707	-0.14526367
-0.68896484	0.20373535	-0.13415527	0.25341797	0.17956543	-0.005680084
-0.78125	0.19262695	-0.19335938	0.23010254	0.028884888	0.010810852
-0.71728516	0.23522949	-0.116760254	0.15979004	0.061553955	-0.12231445
-0.72314453	0.15307617	-0.09643555	0.30786133	0.020645142	0.08770752
-0.6191406	0.22436523	0.02709961	0.27026367	0.1772461	-0.049316406
-0.76220703	0.15112305	-0.09399414	0.23083496	0.12524414	-0.07775879
-0.7524414	0.20959473	-0.118774414	0.16455078	0.12841797	-0.10253906
-0.66064453	0.15405273	-0.025375366	0.24279785	0.13903809	0.0017518997
-0.6557617	0.24377441	-0.17126465	0.17871094	0.05255127	-0.06021118
-0.72802734	0.15405273	-0.10046387	0.22180176	0.1381836	-0.025039673
-0.6743164	0.18054199	-0.095825195	0.23217773	0.097351074	-0.0034999847
-0.70947266	0.061523438	-0.035461426	0.3395996	0.2775879	-0.119262695
-0.7763672	0.140625	-0.2512207	0.19262695	0.09674072	-0.05026245
-0.58496094	0.13354492	-0.11444092	0.1817627	0.21435547	0.043701172
-0.79248047	0.16796875	-0.23486328	0.10424805	0.11651611	-0.13793945
-0.625	0.11553955	-0.035461426	0.29248047	0.17663574	0.045562744
-0.6303711	0.2175293	-0.10949707	0.28295898	0.19238281	-0.0021953583
-0.7011719	0.07116699	-0.055999756	0.21362305	0.14575195	0.05230713
-0.7475586	0.14575195	-0.08514404	0.2109375	0.18444824	-0.13757324
-0.6635742	0.18408203	-0.1505127	0.13415527	0.16931152	-0.06774902
-0.7182617	0.18310547	-0.0010929108	0.1472168	0.124816895	-0.05102539
-0.68359375	0.29248047	-0.062469482	0.27148438	0.040863037	-0.08251953
-0.67529297	0.2763672	-0.08306885	0.23339844	0.1295166	0.012023926
-0.66503906	0.15942383	-0.04812622	0.19018555	0.16711426	-0.0016536713
-0.6953125	0.19836426	-0.21032715	0.05303955	0.107299805	-0.10827637
-0.57373047	0.19763184	-0.009529114	0.20898438	0.15966797	0.007358551
-0.6845703	0.14428711	-0.021560669	0.19506836	0.13708496	0.009742737
-0.6713867	0.16418457	-0.060394287	0.26293945	0.13024902	0.0011720657
-0.7602539	0.2705078	-0.24487305	0.25805664	0.005596161	-0.1340332
-0.7246094	0.25732422	-0.19506836	0.16845703	0.05340576	-0.12890625
-0.59765625	0.08581543	-0.013168335	0.3010254	0.203125	0.11828613
-0.6352539	0.15698242	-0.0032043457	0.23742676	0.26171875	0.016494751
-0.6586914	0.23657227	-0.26708984	0.35913086	0.07110596	0.013198853
-0.6225586	0.17370605	-0.052337646	0.28295898	0.10284424	0.023498535
-0.70410156	0.19812012	-0.15881348	0.18334961	0.13354492	-0.07531738
-0.6376953	0.25634766	-0.06970215	0.26171875	0.06677246	0.022903442
-0.6308594	0.16369629	-0.097595215	0.16711426	0.119506836	-0.0044670105
-0.81396484	0.20507812	-0.13146973	0.17175293	0.02229309	-0.10961914
-0.63378906	0.16503906	-0.10211182	0.26831055	0.10852051	0.032318115
-0.6933594	0.17480469	-0.22045898	0.09942627	0.04385376	-0.0132751465
-0.6801758	0.24499512	-0.12609863	0.2685547	0.09008789	-0.032470703
-0.6850586	0.11315918	-0.068481445	0.16455078	0.08654785	-0.118652344
-0.67333984	0.1373291	-0.076293945	0.21618652	0.15063477	0.088378906
-0.7993164	0.11682129	-0.26171875	0.17163086	0.006336212	-0.057739258
-0.7109375	0.25439453	-0.09075928	0.17004395	0.026260376	-0.02859497
-0.625	0.14379883	-0.07434082	0.40551758	0.1315918	0.10040283
-0.5732422	0.1583252	0.02897644	0.265625	0.19335938	0.025421143
-0.640625	0.15625	-0.046691895	0.25219727	0.18164062	-0.031158447
-0.65527344	0.17077637	-0.20898438	0.10168457	0.15478516	3.2424927e-05
-0.7260742	0.21459961	-0.11505127	0.1628418	0.13195801	0.01953125
-0.69433594	0.09729004	0.04925537	0.11230469	0.13989258	0.02305603
-0.77246094	0.15441895	-0.052124023	0.2277832	0.13623047	-0.06994629
-0.70458984	0.119384766	-0.04574585	0.19921875	0.09857178	-0.04348755
-0.7709961	0.1159668	-0.14343262	0.234375	0.08087158	-0.015655518
-0.6142578	0.09313965	-0.041137695	0.26049805	0.23413086	-0.050842285
-0.7109375	0.14611816	-0.02696228	0.06738281	0.05557251	-0.049987793
-0.70458984	0.24963379	-0.16479492	0.3239746	-0.05871582	-0.044311523
-0.6738281	0.08215332	-0.04055786	0.18322754	0.10192871	-0.06274414
-0.625	0.19665527	-0.1048584	0.16040039	0.22045898	-0.07910156
-0.59375	0.04083252	0.17272949	0.30371094	0.21936035	0.061553955
-0.79541016	0.23828125	-0.20410156	0.14196777	0.0345459	-0.10876465
-0.6582031	0.19213867	-0.10028076	0.19836426	0.20410156	-0.1928711
-0.76660156	0.12451172	-0.111328125	0.13806152	0.12188721	-0.05203247
-0.7265625	0.14709473	0.0592041	0.24035645	0.008285522	0.0002373457
-0.5004883	0.031402588	0.14233398	0.42944336	0.20288086	0.17272949
-0.6538086	0.07952881	-0.04574585	0.23474121	0.1262207	0.06555176
-0.85595703	0.123413086	-0.18347168	0.19628906	0.09954834	0.018630981
-0.7348633	0.14282227	-0.13635254	0.0703125	0.1217041	-0.059631348
-0.6904297	0.20947266	-0.15893555	0.27368164	0.029312134	-0.08526611
-0.640625	0.08526611	0.08880615	0.18188477	0.14648438	0.038085938
-0.69433594	0.2705078	-0.085510254	0.35302734	0.02961731	-0.019577026
-0.5307617	0.1003418	-0.0031909943	0.3154297	0.21374512	0.11657715
-0.72021484	0.28735352	-0.15344238	0.26733398	0.02859497	-0.043029785
-0.7207031	0.1862793	-0.1538086	0.24133301	0.059417725	-0.06222534
-0.7290039	0.14074707	0.032928467	0.15759277	0.20361328	-0.060302734
-0.57421875	0.078125	0.06072998	0.27563477	0.16662598	0.08862305
-0.6303711	0.12597656	0.014472961	0.18847656	0.087768555	0.04650879
-0.6635742	0.1484375	-0.05911255	0.23303223	0.12719727	-0.027923584
-0.8022461	0.21252441	-0.038726807	0.20056152	0.093322754	-0.110839844
-0.67285156	0.13891602	-0.01828003	0.2836914	0.101379395	0.037200928
-0.58447266	0.09674072	-0.004814148	0.27124023	0.16625977	0.018295288
-0.5390625	0.07507324	0.09686279	0.27246094	0.18444824	0.12963867
-0.76904297	0.26416016	-0.15234375	0.16064453	-0.0025253296	-0.1541748
-0.62597656	0.1907959	-0.03527832	0.34838867	0.11071777	0.12536621
-0.6230469	0.11352539	-0.09387207	0.35083008	0.15917969	-0.0982666
-0.6274414	0.17687988	0.012619019	0.2590332	0.14611816	0.062683105
-0.69189453	0.15112305	-0.07067871	0.39770508	0.22668457	-0.046081543
-0.6381836	0.15014648	-0.02633667	0.22216797	0.13684082	0.029663086
-0.58203125	0.09954834	-0.0023479462	0.20092773	0.26123047	0.028518677
-0.7182617	0.13342285	-0.013137817	0.35107422	0.117126465	0.029663086
-0.70947266	0.0519104	-0.09844971	0.23059082	0.1821289	-0.09484863
-0.64746094	0.19299316	0.00024008751	0.25	0.19250488	0.020874023
-0.6328125	0.35180664	-0.05368042	0.44458008	-0.0026168823	-0.12695312
-0.70654297	0.18395996	-0.11090088	0.3544922	0.080322266	-0.02709961
-0.5258789	0.081726074	0.01902771	0.27368164	0.21887207	0.06756592
-0.77783203	0.22570801	-0.10168457	0.19042969	-0.026351929	0.038726807
-0.6826172	0.13085938	-0.11871338	0.37695312	0.071899414	0.12060547
-0.71972656	0.21789551	-0.08782959	0.24145508	-0.021911621	-0.07421875
-0.7402344	0.21801758	-0.081970215	0.2680664	0.05609131	-0.0011816025
-0.73535156	0.1595459	0.026351929	0.20007324	0.06210327	-0.0079193115
-0.7246094	0.12670898	-0.0019245148	0.23168945	0.105895996	0.048187256
-0.7036133	0.22009277	-0.19714355	0.20043945	0.1895752	-0.12756348
-0.6660156	0.14916992	-0.05407715	0.15136719	0.11279297	-0.06121826
-0.6357422	-0.021728516	-0.0010643005	0.3239746	0.28833008	0.00919342
-0.7529297	0.2084961	-0.015609741	0.2770996	-0.0036754608	-0.047088623
-0.5830078	-0.010063171	-0.060455322	0.2565918	0.2614746	-0.0035076141
-0.6381836	0.28198242	-0.19458008	0.2783203	0.070129395	0.00085258484
-0.66064453	0.10913086	-0.0949707	0.22766113	0.20593262	-0.027435303
-0.73339844	0.09893799	-0.13256836	0.21569824	0.08239746	0.005760193
-0.7167969	0.14648438	-0.10070801	0.32592773	0.06542969	0.096191406
-0.6713867	0.11846924	-0.011123657	0.23925781	0.16833496	0.07598877
-0.6411133	0.33496094	-0.032928467	0.4482422	-0.020950317	-0.024642944
-0.6972656	0.07220459	-0.0053138733	0.23937988	0.2454834	-0.1126709
-0.71240234	0.04638672	-0.0070228577	0.21020508	0.17480469	0.014701843
-0.63378906	0.16345215	0.11004639	0.22497559	0.08312988	0.031799316
-0.65234375	0.15332031	-0.01612854	0.2220459	0.05645752	-0.009117126
-0.66015625	0.18786621	-0.08618164	0.25927734	0.04434204	0.07757568
-0.76171875	0.040161133	-0.035491943	0.19494629	0.07739258	-0.061950684
-0.734375	0.17456055	-0.025634766	0.36572266	0.09326172	-0.072631836
-0.6298828	0.09075928	-0.008453369	0.28833008	0.13720703	0.034973145
-0.796875	0.14221191	-0.16601562	0.07305908	0.1463623	-0.17712402
-0.6694336	0.16625977	0.06970215	0.31225586	0.11425781	0.049926758
-0.6665039	0.082336426	-0.07647705	0.16503906	0.26220703	-0.09008789
-0.8027344	0.25634766	-0.16601562	0.24035645	0.0073051453	-0.017105103
-0.6826172	0.064575195	-0.01184082	0.095458984	0.17321777	0.015655518
-0.609375	0.036590576	0.074645996	0.18518066	0.23718262	0.029220581
-0.76660156	0.17236328	-0.04385376	0.37353516	0.061035156	0.0024604797
-0.7631836	0.15686035	-0.06439209	0.20812988	0.099243164	0.0024547577
-0.6699219	0.09436035	-0.015113831	0.29223633	0.11212158	0.09063721
-0.6894531	0.13195801	-0.03994751	0.31396484	0.09063721	0.047546387
-0.7182617	0.22924805	-0.20117188	0.14245605	-0.040893555	-0.012741089
-0.5913086	0.16723633	0.06854248	0.20007324	0.14001465	0.054870605
-0.67529297	0.07940674	-0.051940918	0.32714844	0.15551758	0.016555786
-0.75146484	0.16821289	-0.17004395	0.3605957	0.10345459	-0.0970459
-0.7548828	0.19604492	-0.1862793	0.08111572	0.093933105	-0.10266113
-0.6777344	0.10424805	-0.0109939575	0.31420898	0.10424805	-0.042236328
-0.6635742	0.22998047	-0.10064697	0.27124023	0.0692749	-0.02659607
-0.65722656	0.1586914	-0.061767578	0.23425293	0.0154800415	0.032287598
-0.78222656	0.21276855	-0.15258789	0.18603516	0.121032715	-0.20812988
