0	1	2	3	4	5
-0.76904297	0.34350586	-0.25683594	0.23632812	0.04586792	-0.08660889
-0.765625	0.26367188	-0.25561523	0.2697754	0.039916992	-0.2479248
-0.73095703	0.23876953	-0.12158203	0.25854492	-0.0035190582	-0.04916382
-0.7182617	0.20617676	-0.052764893	0.12219238	0.07110596	-0.113708496
-0.7446289	0.18103027	-0.1303711	0.3400879	0.07373047	-0.026550293
-0.79345703	0.2479248	-0.19055176	0.2668457	-0.022262573	-0.06488037
-0.7495117	0.203125	-0.1628418	0.34301758	0.09814453	-0.04852295
-0.67089844	0.21606445	-0.15490723	0.22436523	-0.048706055	-0.042663574
-0.7685547	0.11584473	-0.11608887	0.21838379	0.15161133	-0.011787415
-0.7602539	0.22839355	-0.18432617	0.2064209	-0.020263672	-0.09918213
-0.76464844	0.25878906	-0.2697754	0.26293945	-0.043792725	-0.123413086
-0.7714844	0.32641602	-0.25976562	0.24084473	0.082092285	-0.087768555
-0.6923828	0.21081543	-0.16455078	0.3623047	0.018630981	0.021774292
-0.74560547	0.28198242	-0.2097168	0.28588867	0.029464722	-0.10925293
-0.7817383	0.27416992	-0.18554688	0.31982422	0.049468994	-0.066345215
-0.6948242	0.21679688	-0.11242676	0.25024414	-0.047973633	-0.099853516
-0.67626953	0.35205078	-0.26489258	0.19458008	-0.024353027	-0.05505371
-0.75927734	0.11126709	-0.042785645	0.19873047	0.022491455	-0.01939392
-0.7949219	0.26733398	-0.1842041	0.30688477	0.08679199	-0.05731201
-0.6738281	0.2010498	-0.15112305	0.3466797	0.032714844	0.036102295
-0.8041992	0.22143555	-0.17541504	0.19836426	0.022964478	-0.055236816
-0.7216797	0.27563477	-0.24731445	0.18566895	0.035125732	-0.12670898
-0.70410156	0.30786133	-0.20898438	0.37524414	0.013008118	0.013000488
-0.8125	0.23425293	-0.29711914	-0.0062828064	0.04425049	-0.16345215
-0.7163086	0.20678711	-0.17260742	0.3330078	0.123535156	0.09051514
-0.75927734	0.27319336	-0.16259766	0.28881836	-0.008331299	-0.044952393
-0.73876953	0.19763184	-0.05166626	0.24255371	0.09197998	-0.020599365
-0.7314453	0.19616699	-0.09448242	0.4038086	0.040618896	0.030075073
-0.7553711	0.23425293	-0.19604492	0.24633789	0.06781006	-0.02041626
-0.6772461	0.25073242	-0.13330078	0.3725586	0.019378662	-0.026016235
-0.84765625	0.10253906	-0.29760742	0.20910645	0.054870605	-0.19555664
-0.77783203	0.24401855	-0.19677734	0.15856934	0.082214355	-0.14697266
-0.7817383	0.17358398	-0.18359375	0.22717285	-0.015022278	-0.17260742
-0.76660156	0.30249023	-0.18896484	0.2685547	-0.049957275	-0.06149292
-0.6977539	0.33569336	-0.049316406	0.29223633	0.05279541	-0.20983887
-0.7480469	0.24938965	-0.2208252	0.32470703	0.06665039	-0.06378174
-0.7290039	0.25390625	-0.16601562	0.36401367	0.05609131	-0.05316162
-0.75146484	0.22546387	-0.19812012	0.16699219	-0.04711914	-0.044403076
-0.5917969	0.14074707	-0.015701294	0.33666992	0.16564941	-0.038879395
-0.7973633	0.21032715	-0.15759277	0.25	-0.029907227	-0.10406494
-0.7714844	0.20385742	-0.3190918	0.21606445	0.076049805	-0.14501953
-0.5600586	0.15124512	-0.11987305	0.27246094	0.044128418	0.04537964
-0.6977539	0.23791504	-0.14807129	0.25732422	0.035827637	-0.030303955
